0,Spurs
1,Iceland
2,U21
3,Tottenham
4,Iceland
5,Under-21
6,Emil
7,Hallfredsson
8,White
9,Hart
10,Lane
11,"('Iceland', 'U21')"
12,"('Iceland', 'Under-21')"
13,"('Emil', 'Hallfredsson')"
14,"('White', 'Hart')"
15,"('Hart', 'Lane')"
16,"('White', 'Hart', 'Lane')"
17,FH
18,Hafnarfjordur
19,Uefa
20,Cup
21,Scottish
22,Dunfermline
23,"('FH', 'Hafnarfjordur')"
24,"('Uefa', 'Cup')"
25,Spurs
26,Tottenham
27,Spurs
28,"('Frank', 'Arnesen')"
29,Tottenham
30,Pavey
31,January
32,View
33,Great
34,Edinburgh
35,International
36,Cross
37,Country
38,European
39,Indoor
40,Championships
41,March
42,"('Jo', 'Pavey')"
43,"('Great', 'Edinburgh')"
44,"('Edinburgh', 'International')"
45,"('International', 'Cross')"
46,"('Cross', 'Country')"
47,"('European', 'Indoor')"
48,"('Indoor', 'Championships')"
49,"('Great', 'Edinburgh', 'International')"
50,"('Edinburgh', 'International', 'Cross')"
51,"('International', 'Cross', 'Country')"
52,"('European', 'Indoor', 'Championships')"
53,European
54,Cross
55,Country
56,Championships
57,"('Hayley', 'Yelling')"
58,"('Justyna', 'Bak')"
59,"('European', 'Cross')"
60,"('Cross', 'Country')"
61,"('Country', 'Championships')"
62,"('European', 'Cross', 'Country')"
63,"('Cross', 'Country', 'Championships')"
64,Pavey
65,Athens
66,Olympics
67,British
68,Heringsdorf
69,"('Athens', 'Olympics')"
70,Boston
71,Stuttgart
72,January
73,Robben
74,Chelsea
75,"('Arjen', 'Robben')"
76,Robben
77,MRI
78,Premiership
79,Blackburn
80,Monday
81,Six
82,Dutch
83,Algemeen
84,Dagblad
85,"('Algemeen', 'Dagblad')"
86,Roma
87,"('Olivier', 'Dacourt')"
88,Chelsea
89,Robben
90,March
91,"('Mike', 'Banks')"
92,Banks
93,One
94,World
95,Cup
96,"('World', 'Cup')"
97,"('Scott', 'Parker')"
98,World
99,Cup
100,Korea
101,Japan
102,"('David', 'Beckham')"
103,"('World', 'Cup')"
104,Robben
105,Blues
106,Blackburn
107,"('Aaron', 'Mokoena')"
108,Mokoena
109,Injury
110,Wales
111,Wales
112,Wednesday
113,Hungary
114,Cardiff
115,West
116,Ham
117,Wrexham
118,"('West', 'Ham')"
119,"('Gavin', 'Williams')"
120,"('Stephen', 'Roberts')"
121,Defenders
122,"('Danny', 'Gabbidon')"
123,"('Gareth', 'Roberts')"
124,"('Ryan', 'Giggs')"
125,"('Robbie', 'Savage')"
126,However
127,Manchester
128,United
129,Giggs
130,Millennium
131,Stadium
132,"('Manchester', 'United')"
133,"('Millennium', 'Stadium')"
134,Gabbidon
135,Cardiff
136,Bluebirds
137,West
138,Ham
139,Sunday
140,"('Rhys', 'Weston')"
141,"('West', 'Ham')"
142,Wales
143,Aston
144,Villa
145,Under-21s
146,"('John', 'Toshack')"
147,"('Aston', 'Villa')"
148,"('Mark', 'Delaney')"
149,"('James', 'Collins')"
150,Wales
151,"('Danny', 'Collins')"
152,"('Dave', 'Partridge')"
153,Giggs
154,Wales
155,Wales
